"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Id_Category","Outlet_Age","Item_MRP_clusters","sommes_num","Qty_Vente","MrpParUnite","Visi_plus_MRP","Visi_fois_MRP","MRP_plus_Weight","MRP_fois_Weight","Outlet_Ranking","Sum_of_ordinals","ItemAvgMRPmap","produit_num"
"6756","FDV13",17.35,"Regular",0.027653795,"Canned",88.0856,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1318.284,"FD",22,"1",105.463253795,14.9659422198407,44.0428,88.113253795,2.435901124852,105.4356,1528.28516,10,3372.34661186794,5.07193659942363,4.20256939756273e+24
"6757","FDA23",9.8,"Low Fat",0.04714777,"Baking Goods",102.4016,"OUT013","1987","High","Tier 3","Supermarket Type1",1720.4272,"FD",34,"1",112.24874777,16.8007843627443,102.4016,102.44874777,4.828007084432,112.2016,1003.53568,2,3335.45031067318,10.3187573696145,9.32272720698064e+24
"6758","FDJ60",19.35,"Regular",0.062882112,"Baking Goods",164.1184,"OUT017","2007","Small","Tier 2","Supermarket Type1",2807.0128,"FD",14,"3",183.531282112,17.1035837541677,54.7061333333333,164.181282112,10.3201116100608,183.4684,3175.69104,3,6820.17556601276,8.52004364053976,5.47816763819377e+27
"6759","FDN13",18.6,"Low Fat",0.152294691,"Breakfast",98.9358,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1508.037,"FD",22,"1",117.688094691,15.2425815528858,49.4679,99.088094691,15.0673970898378,117.5358,1840.20588,10,3943.60581865932,5.35795818399044,2.99048500471546e+27
"6760","DRF49",7.27,"Low Fat",0.071064499,"Soft Drinks",114.4518,"OUT035","2004","Small","Tier 2","Supermarket Type1",1366.2216,"DR",17,"1",121.792864499,11.9370914218911,38.1506,114.522864499,8.1334598266482,121.7218,832.064586,7,2775.19543415227,15.5825492893168,8.25031909891172e+24
"6761","FDK20",12.6,"Regular",0.041726942,"Fruits and Vegetables",122.0072,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1470.0864,"FD",12,"1",134.648926942,12.0491774255946,61.0036,122.048926942,5.0909873579824,134.6072,1537.29072,4,3644.64235202078,9.71132980599647,1.35506407522138e+25
"6762","FDB27",7.575,"Low Fat",0.055121892,"Dairy",196.7768,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5912.304,"FD",36,"3",204.406921892,30.0457370990889,98.3884,196.831921892,10.8467095177056,204.3518,1490.58426,6,8408.21434251669,25.9433986065273,2.86556937025002e+28
"6763","NCS18",12.65,"Non Edible",0.042211119,"Household",108.6938,"OUT046","1997","Small","Tier 1","Supermarket Type1",1393.5194,"NC",24,"1",121.386011119,12.8205969429719,36.2312666666667,108.736011119,4.5880869263622,121.3438,1374.97657,9,3350.21393566735,8.51136758893281,1.58450578059851e+25
"6764","FDZ49",11,"Regular",0.132500853,"Canned",220.3798,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5289.1152,"FD",36,"2",231.512300853,24,110.1899,220.512300853,29.2005114839694,231.3798,2424.1778,6,8852.19012427897,20.0426080808081,2.33598084548849e+30
"6765","FDN32",17.5,"Low Fat",0.015557426,"Fruits and Vegetables",184.7266,"OUT035","2004","Small","Tier 2","Supermarket Type1",2213.1192,"FD",17,"3",202.242157426,11.9805117400526,61.5755333333333,184.742157426,2.8738704097316,202.2266,3232.7155,7,6362.50550014212,10.5466628571429,2.19479612507232e+26
"6766","FDO37",8.06,"Low Fat",0.021409913,"Breakfast",229.7326,"OUT049","1999","Medium","Tier 1","Supermarket Type1",6930.978,"FD",22,"2",237.814009913,30.1697625848486,114.8663,229.754009913,4.9185549792638,237.7926,1851.644756,10,9926.00597711489,28.640658946788,9.82749852616634e+27
"6767","NCD31",12.1,"Non Edible",0.015497337,"Household",165.5526,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3453.5046,"NC",12,"3",177.668097337,20.8604673076714,82.7763,165.568097337,2.5656244334262,177.6526,2003.18646,4,6293.7533588668,13.6039797979798,4.64238656641115e+25
"6768","NCV30",20.2,"Non Edible",0.065612808,"Household",62.351,"OUT027","1985","Medium","Tier 3","Supermarket Type3",2150.534,"NC",36,"4",82.616612808,34.4907699956697,31.1755,62.416612808,4.091024191608,82.551,1259.4902,6,3859.57332414088,3.08173267326733,2.89234805787751e+25
"6769","FDY49",17.2,"Regular",0.012030747,"Canned",166.6184,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1155.8288,"FD",22,"3",183.830430747,6.93698174991478,83.3092,166.630430747,2.0045438159448,183.8184,2865.83648,10,4891.44465740226,9.58634108527132,2.73712447585454e+25
"6770","FDM10",18.25,"Low Fat",0.075603699,"Snack Foods",215.1218,"OUT027","1985","Medium","Tier 3","Supermarket Type3",3205.827,"FD",36,"2",233.447403699,14.9023808837598,107.5609,215.197403699,16.2640038155382,233.3718,3925.97285,6,8253.69651700205,11.705304109589,6.02474775473307e+29
"6771","FDT11",5.94,"Regular",0.029372367,"Breads",186.7556,"OUT046","1997","Small","Tier 1","Supermarket Type1",3942.8676,"FD",24,"3",192.724972367,21.1124464273093,62.2518666666667,186.784972367,5.4854540225052,192.6956,1109.328264,9,5954.11999244446,31.6288888888889,3.01950580398174e+26
"6772","FDD39",16.7,"Low Fat",0.070096518,"Dairy",217.885,"OUT013","1987","High","Tier 3","Supermarket Type1",3894.93,"FD",34,"2",234.655096518,17.8760814190972,217.885,217.955096518,15.27297982443,234.585,3638.6795,2,8762.43455916613,12.9904524284764,3.92022378421431e+29
"6773","NCL31",7.39,"Non Edible",0.120258245,"Others",141.547,"OUT035","2004","Small","Tier 2","Supermarket Type1",2290.352,"NC",17,"3",149.057258245,16.1808586547225,47.1823333333333,141.667258245,17.022193805015,148.937,1046.03233,7,4044.88745720362,19.3688618252894,7.66479801294912e+26
"6774","FDZ47",20.7,"Regular",0.079281476,"Baking Goods",100.1042,"OUT035","2004","Small","Tier 2","Supermarket Type1",892.8378,"FD",17,"1",120.883481476,8.91908431414466,33.3680666666667,100.183481476,7.9364087297992,120.8042,2072.15694,7,3531.39335216781,4.79827053140097,7.22204887319088e+25
"6775","NCU18",15.1,"Non Edible",0.097768728,"Household",142.4496,"OUT019","1985","Small","Tier 1","Grocery Store",564.5984,"NC",36,"3",157.647368728,3.96349586099224,47.4832,142.547368728,13.9271161961088,157.5496,2150.98896,5,3459.0269547619,9.33507284768212,3.09072027300233e+26
"6776","FDJ58",15.6,"Regular",0.104786172,"Snack Foods",172.2764,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1545.9876,"FD",36,"3",187.981186172,8.97387918484482,86.1382,172.381186172,18.0521844819408,187.8764,2687.51184,6,5148.22311263798,11.0298974358974,3.12994131166098e+28
"6777","FDX12",18.2,"Regular",0.043626605,"Baking Goods",241.4196,"OUT010","1998","Medium","Tier 3","Grocery Store",482.0392,"FD",23,"2",259.663226605,1.99668626739502,120.7098,241.463226605,10.532317528458,259.6196,4393.83672,1,6073.56163442685,13.2666446886447,4.5036350556395e+26
"6778","FDV60",20.2,"Regular",0.117839328,"Baking Goods",195.211,"OUT018","2009","Medium","Tier 3","Supermarket Type2",2356.932,"FD",12,"3",215.528839328,12.0737663348889,97.6055,195.328839328,23.003533058208,215.411,3943.2622,4,7317.3727111307,9.71391089108911,1.7519008997626e+29
"6779","NCB19",6.525,"Non Edible",0.089858447,"Household",84.5882,"OUT027","1985","Medium","Tier 3","Supermarket Type3",2061.3168,"NC",36,"1",91.203058447,24.3688457728146,42.2941,84.678058447,7.6009642865254,91.1132,551.938005,6,3100.91727521402,13.1782681992337,1.06485760403641e+25
"6780","FDH45",15.1,"Regular",0.185008985,"Fruits and Vegetables",42.3796,"OUT019","1985","Small","Tier 1","Grocery Store",123.8388,"FD",36,"4",57.664608985,2.92213234669511,14.1265333333333,42.564608985,7.840606780706,57.4796,639.93196,5,1068.11210407423,2.81174687270052,9.88951688753617e+21
"6781","FDB03",17.75,"Regular",0.156701315,"Dairy",240.7538,"OUT013","1987","High","Tier 3","Supermarket Type1",4566.7222,"FD",34,"2",258.660501315,18.9684324816472,240.7538,240.910501315,37.726437051247,258.5038,4273.37995,2,10212.9742731341,13.567538028169,1.70204955382909e+31
"6782","FDI27",8.71,"Regular",0.04986978625,"Dairy",43.5744,"OUT017","2007","Small","Tier 2","Supermarket Type1",498.0184,"FD",14,"4",52.33426978625,11.4291510611735,14.5248,43.62426978625,2.173046013972,52.2844,379.533024,3,1135.44986605838,5.17501722158439,1.44658489839219e+20
"6783","FDN22",18.85,"Regular",0.139087683,"Snack Foods",251.7724,"OUT017","2007","Small","Tier 2","Supermarket Type1",3020.0688,"FD",14,"2",270.761487683,11.9952337905187,83.9241333333333,251.911487683,35.0184397593492,270.6224,4745.90974,3,9002.58410043975,13.3625941644562,1.5486269782361e+30
"6784","FDQ37",20.75,"Low Fat",0.089243789,"Breakfast",192.0478,"OUT035","2004","Small","Tier 2","Supermarket Type1",4649.9472,"FD",17,"3",212.887043789,24.2124471095217,64.0159333333333,192.137043789,17.1390733411142,212.7978,3984.99185,7,9624.70648756172,9.31989397590361,6.27691077387664e+29
"6785","FDM02",12.5,"Regular",0.073721115,"Canned",85.6198,"OUT035","2004","Small","Tier 2","Supermarket Type1",610.5386,"FD",17,"1",98.193521115,7.13081086384224,28.5399333333333,85.693521115,6.311987122077,98.1198,1070.2475,7,2147.46442971675,6.99891733333333,1.13315274096319e+24
"6786","FDW38",5.325,"Regular",0.138679995,"Dairy",53.7298,"OUT046","1997","Small","Tier 1","Supermarket Type1",862.8768,"FD",24,"4",59.193479995,16.0595572661726,17.9099333333333,53.868479995,7.451248395351,59.0548,286.111185,9,1469.92111494823,10.221558685446,5.17650035966582e+22
"6787","FDP34",12.85,"Low Fat",0.137377583714286,"Snack Foods",156.463,"OUT019","1985","Small","Tier 1","Grocery Store",312.926,"FD",36,"3",169.450377583714,2,52.1543333333333,156.600377583714,21.4945088806883,169.313,2010.54955,5,3124.69120449961,12.2037786424557,2.75470473035064e+26
"6788","FDY55",16.75,"Low Fat",0.0814867971666667,"Fruits and Vegetables",255.3988,"OUT046","1997","Small","Tier 1","Supermarket Type1",4625.9784,"FD",24,"2",272.230286797167,18.1127648211346,85.1329333333333,255.480286797167,20.8116302122101,272.1488,4277.9299,9,10160.2516794079,15.3558155887231,3.2441619604851e+30
"6789","FDL34",16,"Low Fat",0.040911824,"Snack Foods",141.2496,"OUT013","1987","High","Tier 3","Supermarket Type1",3387.5904,"FD",34,"3",157.290511824,23.9830088014409,141.2496,141.290511824,5.7787787752704,157.2496,2259.9936,2,6486.41202405671,8.843725,1.98350244949275e+27
"6790","FDA09",13.35,"Regular",0.149974858,"Snack Foods",179.766,"OUT018","2009","Medium","Tier 3","Supermarket Type2",5932.278,"FD",12,"3",193.265974858,33,89.883,179.915974858,26.960380323228,193.116,2399.8761,4,9277.06354410953,13.4464752392842,4.45319183993508e+29
"6791","FDM51",11.8,"Regular",0.026072872,"Meat",99.8674,"OUT017","2007","Small","Tier 2","Supermarket Type1",1018.674,"FD",14,"1",111.693472872,10.2002655521221,33.2891333333333,99.893472872,2.6038299371728,111.6674,1178.43532,3,2710.28410020023,8.61672881355932,1.45001152048964e+23
"6792","FDI34",10.65,"Regular",0.085482761,"Snack Foods",231.4668,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3225.1352,"FD",12,"2",242.202282761,13.9334677802605,115.7334,231.552282761,19.7864211438348,242.1168,2465.12142,4,6829.42943137275,21.6473781950965,5.034092495181e+28
"6793","NCD31",12.1,"Non Edible",0.015521768,"Household",165.8526,"OUT017","2007","Small","Tier 2","Supermarket Type1",3124.5994,"NC",14,"3",177.968121768,18.8396166234355,55.2842,165.868121768,2.5743255793968,177.9526,2006.81646,3,5940.17430266763,13.6039797979798,2.1246139251421e+25
"6794","FDW33",9.395,"Low Fat",0.099101845,"Snack Foods",105.828,"OUT035","2004","Small","Tier 2","Supermarket Type1",1704.448,"FD",17,"1",115.322101845,16.105832104925,35.276,105.927101845,10.48775005266,115.223,994.25406,7,3253.79111137136,11.2713854887351,5.40269229740977e+25
"6795","NCP05",19.6,"Non Edible",0.025281802,"Health and Hygiene",152.0024,"OUT035","2004","Small","Tier 2","Supermarket Type1",2884.2456,"NC",17,"3",171.627681802,18.9750003947306,50.6674666666667,152.027681802,3.8428945803248,171.6024,2979.24704,7,6654.98425216892,7.72858049886621,6.37279350795641e+26
"6796","FDL56",14.1,"Low Fat",0.125675936,"Fruits and Vegetables",86.9198,"OUT013","1987","High","Tier 3","Supermarket Type1",1133.8574,"FD",34,"1",101.145475936,13.0448689481568,86.9198,87.045475936,10.9237272219328,101.0198,1225.56918,2,2914.66891061169,6.16531284475965,7.26293400438017e+25
"6797","FDN01",8.895,"Low Fat",0.07204818,"Breakfast",177.937,"OUT027","1985","Medium","Tier 3","Supermarket Type3",6881.043,"FD",36,"3",186.90404818,38.6712319528822,88.9685,178.00904818,12.82003700466,186.832,1582.749615,6,9400.50944523864,19.865879707701,7.89330230514206e+28
"6798","FDA25",16.5,"Regular",0.068263916,"Canned",104.799,"OUT045","2002","Small","Tier 2","Supermarket Type1",1238.388,"FD",19,"1",121.367263916,11.8167921449632,34.933,104.867263916,7.153990132884,121.299,1729.1835,8,3543.07069255585,6.25313804713805,7.24246163294997e+25
"6799","FDF08",14.3,"Regular",0.109144085,"Fruits and Vegetables",88.2856,"OUT010","1998","Medium","Tier 3","Grocery Store",175.7712,"FD",23,"1",102.694744085,1.99093849959676,44.1428,88.394744085,9.635851030676,102.5856,1262.48408,1,1931.36460628577,6.21577622377622,1.49737475162966e+23
"6800","FDH08",7.51,"Low Fat",0.017425784,"Fruits and Vegetables",227.901,"OUT035","2004","Small","Tier 2","Supermarket Type1",459.402,"FD",17,"2",235.428425784,2.01579633261811,75.967,227.918425784,3.971353599384,235.411,1711.53651,7,3225.73723070584,30.539414114514,2.08040653930596e+24
"6801","DRH03",17.25,"Low Fat",0.035118834,"Dairy",93.412,"OUT049","1999","Medium","Tier 1","Supermarket Type1",932.12,"DR",22,"1",110.697118834,9.97858947458571,46.706,93.447118834,3.280520521608,110.662,1611.357,10,3088.83638521869,5.3983768115942,5.71430123176797e+24
"6802","FDQ31",5.785,"Regular",0.054066567,"Fruits and Vegetables",87.0856,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1406.1696,"FD",12,"1",92.924666567,16.1469818201861,43.5428,87.139666567,4.7084194271352,92.8706,503.790196,4,2366.36943860542,15.1418496110631,1.50887140792513e+23
"6803","FDO10",13.65,"Regular",0.012823829,"Snack Foods",55.5588,"OUT017","2007","Small","Tier 2","Supermarket Type1",916.1408,"FD",14,"4",69.221623829,16.4895714090297,18.5196,55.571623829,0.7124765506452,69.2088,758.37762,3,2007.30160854152,4.18452747252747,3.30231029771965e+20
"6804","FDT39",6.26,"Regular",0.009883257,"Meat",149.8366,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1964.7758,"FD",22,"3",156.106483257,13.1127895320636,74.9183,149.846483257,1.4808736258062,156.0966,937.977116,10,3658.75268137469,24.1416293929712,6.8409388183006e+23
"6805","FDM22",14,"Regular",0.041754584,"Snack Foods",53.464,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1597.92,"FD",36,"4",67.505754584,29.8877749513691,26.732,53.505754584,2.232367078976,67.464,748.496,6,2723.87572454235,3.82528571428571,3.00123967064668e+23
"6806","FDR21",19.7,"Low Fat",0.112036236,"Snack Foods",174.937,"OUT010","1998","Medium","Tier 3","Grocery Store",882.185,"FD",23,"3",194.749036236,5.04287257698486,87.4685,175.049036236,19.599283017132,194.637,3446.2589,1,5246.75781438732,8.95670050761421,3.18247526746526e+27
"6807","FDQ01",19.7,"Regular",0.161610636,"Canned",255.2014,"OUT017","2007","Small","Tier 2","Supermarket Type1",3570.0196,"FD",14,"2",275.063010636,13.9890282733559,85.0671333333333,255.363010636,41.2432605620904,274.9014,5027.46758,3,9861.22237424198,12.9194873096447,4.6761078625755e+30
"6808","FDZ03",13.65,"Regular",0.078909166,"Dairy",186.724,"OUT049","1999","Medium","Tier 1","Supermarket Type1",4474.176,"FD",22,"3",200.452909166,23.9614404147298,93.362,186.802909166,14.734235112184,200.374,2548.7826,10,7999.90502230681,13.6665934065934,2.01752096837424e+29
"6809","NCK05",20.1,"Non Edible",0.077769768,"Health and Hygiene",63.0536,"OUT018","2009","Medium","Tier 3","Supermarket Type2",980.0576,"NC",12,"4",83.231369768,15.543245746476,31.5268,63.131369768,4.9036638435648,83.1536,1267.37736,4,2653.89732099884,3.0494328358209,1.5749049537622e+24
"6810","FDW55",12.6,"Regular",0.021951613,"Fruits and Vegetables",250.9092,"OUT013","1987","High","Tier 3","Supermarket Type1",4731.1748,"FD",34,"2",263.531151613,18.8561232509609,250.9092,250.931151613,5.5078616565396,263.5092,3161.45592,2,9260.3051016833,19.7591075837742,2.04742999160815e+28
"6811","FDF47",20.85,"Low Fat",0.097770004,"Starchy Foods",222.8746,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3589.9936,"FD",22,"2",243.822370004,16.1076838724556,111.4373,222.972370004,21.7904505334984,243.7246,4646.93541,10,9405.59242900535,10.7403884892086,3.7279042454987e+30
"6812","DRO59",11.8,"Low Fat",0.094817105,"Hard Drinks",77.9012,"OUT019","1985","Small","Tier 1","Grocery Store",75.9012,"DR",36,"4",89.796017105,0.974326454534718,25.9670666666667,77.996017105,7.386366260026,89.7012,919.23416,5,1435.76602964023,6.44831261770245,1.58344270007384e+22
"6813","NCM55",15.6,"Non Edible",0.066726133,"Others",185.8924,"OUT046","1997","Small","Tier 1","Supermarket Type1",3516.7556,"NC",24,"3",201.559126133,18.9182322676989,61.9641333333333,185.959126133,12.4038810060892,201.4924,2899.92144,9,7359.24071881392,11.8876894586895,6.67806721600521e+28
"6814","FDY31",5.98,"Low Fat",0.043809261,"Fruits and Vegetables",146.8418,"OUT017","2007","Small","Tier 2","Supermarket Type1",1765.7016,"FD",14,"3",152.865609261,12.0245161799978,48.9472666666667,146.885609261,6.4330307419098,152.8218,878.113964,3,3342.94479401335,24.5605016722408,4.21720866609339e+24
"6815","FDJ57",7.42,"Regular",0.0232066355555556,"Seafood",184.3582,"OUT019","1985","Small","Tier 1","Grocery Store",185.7582,"FD",36,"3",191.801406635556,1.00759391228597,61.4527333333333,184.381406635556,4.27833355907823,191.7782,1367.937844,5,2433.81252458274,25.0361455525606,2.03735023235348e+23
"6816","FDV51",16.35,"Low Fat",0.032671446,"Meat",165.4842,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1492.0578,"FD",12,"3",181.866871446,9.016315757033,82.7421,165.516871446,5.4066081041532,181.8342,2705.66667,4,5042.89115778729,10.135628950051,1.69159711244156e+26
"6817","DRG36",14.15,"Low Fat",0.095378221,"Soft Drinks",170.5106,"OUT046","1997","Small","Tier 1","Supermarket Type1",2395.5484,"DR",24,"3",184.755978221,14.0492637994353,56.8368666666667,170.605978221,16.2629976896426,184.6606,2412.72499,9,5677.7960328669,12.1076395759717,2.87007839739724e+28
"6818","DRF13",12.1,"Low Fat",0.032607435375,"Soft Drinks",145.1444,"OUT013","1987","High","Tier 3","Supermarket Type1",3338.3212,"DR",34,"3",157.277007435375,23,145.1444,145.177007435375,4.73278664304315,157.2444,1756.24724,2,5934.94820635258,12.0137704315886,4.42039131626005e+26
"6819","NCJ54",9.895,"Non Edible",0.060188932,"Household",233.0642,"OUT045","2002","Small","Tier 2","Supermarket Type1",6041.4692,"NC",19,"2",243.019388932,25.9219099286806,77.6880666666667,233.124388932,14.0278852854344,242.9592,2306.170259,8,9472.95044609092,23.4740081971815,1.50700774985335e+29
"6820","NCP42",8.51,"Non Edible",0.016135764,"Household",195.6478,"OUT049","1999","Medium","Tier 1","Supermarket Type1",4262.4516,"NC",22,"3",204.173935764,21.7863507793085,97.8239,195.663935764,3.1569267279192,204.1578,1664.962778,10,6909.01461391487,22.8689150019585,4.25779522889067e+26
"6821","NCF30",17,"Non Edible",0.126220187,"Household",126.7362,"OUT035","2004","Small","Tier 2","Supermarket Type1",1258.362,"NC",17,"1",143.862420187,9.9289863511767,42.2454,126.862420187,15.9966668636694,143.7362,2154.5154,7,4089.64387714185,7.39389411764706,1.71608548523312e+27
"6822","FDY44",14.15,"Regular",0.024286378,"Fruits and Vegetables",194.711,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5892.33,"FD",36,"3",208.885286378,30.2619266502663,97.3555,194.735286378,4.728824946758,208.861,2755.16065,6,9663.72169935772,13.8417667844523,1.80956385164269e+28
"6823","FDX09",9,"Low Fat",0.065350715,"Snack Foods",175.437,"OUT049","1999","Medium","Tier 1","Supermarket Type1",3175.866,"FD",22,"3",184.502350715,18.1026009336685,87.7185,175.502350715,11.464933387455,184.437,1578.933,10,5652.68259361612,19.6007777777778,7.31146772075508e+27
"6824","NCU30",5.11,"Non Edible",0.035071955,"Household",163.221,"OUT017","2007","Small","Tier 2","Supermarket Type1",2773.057,"NC",14,"3",168.366071955,16.9895846735408,54.407,163.256071955,5.724479567055,168.331,834.05931,3,4377.88087975065,31.9262665796912,8.96618948719793e+24
"6825","FDU49",19.5,"Regular",0.030742083,"Canned",85.554,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1211.756,"FD",22,"1",105.084742083,14.1636393388971,42.777,85.584742083,2.630108168982,105.054,1668.303,10,3402.56818645838,4.43417948717949,6.06645750699775e+24
"6826","FDC48",9.195,"Low Fat",0.015949001,"Baking Goods",84.1592,"OUT017","2007","Small","Tier 2","Supermarket Type1",1238.388,"FD",14,"1",93.370149001,14.7148261865607,28.0530666666667,84.175149001,1.3422551649592,93.3542,773.843844,3,2449.96923908638,8.94124584617244,5.97572785457435e+21
"6827","FDJ21",16.7,"Regular",0.038496166,"Snack Foods",147.5102,"OUT013","1987","High","Tier 3","Supermarket Type1",5540.7876,"FD",34,"3",164.248696166,37.5620641826802,147.5102,147.548696166,5.6785771458932,164.2102,2463.42034,2,8890.59645196477,8.71094011976048,9.18480037644398e+27
"6828","NCX41",19,"Non Edible",0.017746826,"Health and Hygiene",210.8244,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2540.6928,"NC",22,"2",229.842146826,12.0512274670294,105.4122,210.842146826,3.7414639433544,229.8244,4005.6636,10,7629.26706840838,11.1239157894737,4.58527408379636e+27
"6829","FDT36",12.3,"Low Fat",0.111274591,"Baking Goods",35.0874,"OUT046","1997","Small","Tier 1","Supermarket Type1",458.7362,"FD",24,"4",47.498674591,13.0741006743161,11.6958,35.198674591,3.9043360842534,47.3874,431.57502,9,1152.34883259187,2.86645528455285,5.45044101651203e+21
"6830","FDK28",5.695,"Low Fat",0.065272284,"Frozen Foods",256.1646,"OUT027","1985","Medium","Tier 3","Supermarket Type3",3349.6398,"FD",36,"2",261.924872284,13.0761229303346,128.0823,256.229872284,16.7204485219464,261.8596,1458.857397,6,6062.44728324566,45.2557096868598,2.90592428930643e+28
"6831","DRI49",14.15,"Low Fat",0.183472595,"Soft Drinks",82.0276,"OUT035","2004","Small","Tier 2","Supermarket Type1",1624.552,"DR",17,"1",96.361072595,19.804943701876,27.3425333333333,82.211072595,15.049816633622,96.1776,1160.69054,7,3266.48026126808,5.79346996466431,2.08944998532696e+26
"6832","NCM54",17.7,"Non Edible",0.08918772,"Household",128.9678,"OUT019","1985","Small","Tier 1","Grocery Store",254.3356,"NC",36,"1",146.75698772,1.97208605558907,42.9892666666667,129.05698772,11.502344035416,146.6678,2282.73006,5,3228.13593028167,7.18179661016949,3.75232581147925e+25
"6833","FDD48",10.395,"Low Fat",0.030281543,"Baking Goods",116.3176,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1259.6936,"FD",12,"1",126.742881543,10.8297764052903,58.1588,116.347881543,3.5222764060568,126.7126,1209.121452,4,3068.61220762283,11.0465330554219,1.23436194956633e+24
"6834","NCF30",17,"Non Edible",0.126361606875,"Household",125.1362,"OUT010","1998","Medium","Tier 3","Grocery Store",251.6724,"NC",23,"1",142.262561606875,2.01118780976248,62.5681,125.262561606875,15.8124113102314,142.1362,2127.3154,1,3055.57789286437,7.39389411764706,1.3866230111693e+25
"6835","FDX03",15.85,"Regular",0.061190964,"Meat",47.1744,"OUT049","1999","Medium","Tier 1","Supermarket Type1",996.0368,"FD",22,"4",63.085590964,21.1139261972595,23.5872,47.235590964,2.8866470121216,63.0244,747.71424,10,2086.65105384478,2.84696529968454,1.85547554188987e+23
"6836","FDZ33",10.195,"Low Fat",0.107307677,"Snack Foods",149.8076,"OUT013","1987","High","Tier 3","Supermarket Type1",2217.114,"FD",34,"3",160.109907677,14.7997431371973,149.8076,149.914907677,16.0755055529452,160.0026,1527.288482,2,4604.61896316516,14.5176655223149,3.89184593420825e+27
"6837","FDB39",11.6,"Low Fat",0.067441726,"Dairy",57.4272,"OUT019","1985","Small","Tier 1","Grocery Store",111.8544,"FD",36,"4",69.094641726,1.94775994650619,19.1424,57.494641726,3.8729894873472,69.0272,666.15552,5,1126.13396035945,4.83950957854406,1.18694163962745e+21
"6838","DRM11",6.57,"Low Fat",0.066338717,"Hard Drinks",261.4278,"OUT018","2009","Medium","Tier 3","Supermarket Type2",4165.2448,"DR",12,"2",268.064138717,15.9326773969716,130.7139,261.494138717,17.3427848401326,267.9978,1717.580646,4,7139.50720847579,39.6861187214612,2.17576624405269e+28
"6839","DRE48",8.43,"Low Fat",0.018788861125,"Soft Drinks",195.3768,"OUT017","2007","Small","Tier 2","Supermarket Type1",1576.6144,"DR",14,"3",203.825588861125,8.06960908357594,65.1256,195.395588861125,3.6709075622469,203.8068,1647.026424,3,4135.96768618961,23.3582601818901,6.83260476803769e+24
"6840","NCL31",7.39,"Non Edible",0.120524922,"Others",142.247,"OUT045","2002","Small","Tier 2","Supermarket Type1",2433.499,"NC",19,"3",149.757524922,17.1075593861382,47.4156666666667,142.367524922,17.144308579734,149.637,1051.20533,8,4201.29264349412,19.3688618252894,1.18979961735948e+27
"6841","FDB11",16,"Low Fat",0.061192211,"Starchy Foods",224.1404,"OUT017","2007","Small","Tier 2","Supermarket Type1",4725.8484,"FD",14,"2",240.201592211,21.0843221480822,74.7134666666667,224.201592211,13.7156466504244,240.1404,3586.2464,3,9403.39367968517,14.0803027777778,9.0876295579034e+28
"6842","FDX14",13.1,"Low Fat",0.075056542,"Dairy",76.0354,"OUT049","1999","Medium","Tier 1","Supermarket Type1",601.8832,"FD",22,"4",89.210456542,7.91582867979915,38.0177,76.110456542,5.7069541935868,89.1354,996.06374,10,2049.41248974159,5.74655301102629,1.56366517979096e+24
"6843","NCM29",11.5,"Non Edible",0.017556795,"Health and Hygiene",129.9626,"OUT027","1985","Medium","Tier 3","Supermarket Type3",3410.2276,"NC",36,"1",141.480156795,26.2400690660236,64.9813,129.980156795,2.281726725867,141.4626,1494.5699,6,5612.42312611439,11.3957816425121,4.34854537705983e+25
"6844","FDH47",13.5,"Regular",0.129077455,"Starchy Foods",95.2068,"OUT045","2002","Small","Tier 2","Supermarket Type1",583.2408,"FD",19,"1",108.835877455,6.1260414172097,31.7356,95.335877455,12.289051442694,108.7068,1285.2918,8,2390.7693483224,7.14782880658436,2.06746403425204e+25
"6845","FDG09",20.6,"Regular",0.047896393,"Fruits and Vegetables",185.8556,"OUT013","1987","High","Tier 3","Supermarket Type1",1689.8004,"FD",34,"3",206.503496393,9.09200691289367,185.8556,185.903496393,8.9018128588508,206.4556,3828.62536,2,6587.27583103954,9.09687378640777,1.17417339591882e+28
